違約組,未違約組
0.149087845,0.011016119
0.390696388,0.074266177
0.188915066,0.003968952
0.221937879,0.024637554
0.055631195,0.009893077
0.054863486,0.00273323
0.038210872,0.001013692
0.081702821,0.01395096
0.020152051,0.020572748
0.114213883,0.003310856
0.268171875,0.011341455
0.112150736,0.00499254
0.026034258,0.009592088
0.074335984,0.068257901
0.088198208,0.069015213
0.225716037,0.003369275
0.124643671,0.005432369
0.064485179,0.0039622
0.045118268,0.014898216
0.004091072,0.089936257
0.291293013,0.024199985
0.134826698,0.002506297
0.091191989,0.031247191
0.009054953,0.003642265
0.078122678,0.007282253
0.061163496,0.00172004
0.031356647,0.073875351
0.601417544,0.015911919
0.171286011,0.000684697
0.010369328,0.024836653
0.326380416,0.011594852
0.152239237,0.003116642
0.518309574,0.011177496
0.274683352,0.125195117
0.02200082,0.01327838
0.044463867,0.007651665
0.101027155,0.098475103
0.006567597,0.000554263
0.114501256,0.009236228
0.041542669,0.116224437
0.019508354,0.006751057
0.034917689,0.000924309
0.178907427,0.004256787
0.040127775,0.007798399
0.136560318,0.000646669
0.13749278,0.034664366
0.02226022,0.001624981
0.073181433,0.001339811
0.07487121,0.000802933
0.129274141,0.017422088
0.358607838,0.02173396
0.065385033,0.072027694
0.131108519,0.007890188
0.15939455,0.152234722
0.080038194,0.01181581
0.656382845,0.006507464
0.031581829,0.008175656
0.02866181,0.072244276
0.104975219,0.001611134
0.128852323,0.005382811
0.337548002,0.002440277
0.145373348,0.003554121
0.09750682,0.019669484
0.055120553,0.029126019
0.236920814,0.003077489
0.020110807,0.001647579
0.019662044,0.010273559
0.038675756,0.005473425
0.114248927,0.001139919
0.42694364,0.003924777
0.235955851,0.017559005
0.130195877,0.002197827
0.040535324,0.001587666
0.281641274,0.004809356
0.063602815,0.056108335
0.011922539,0.003286106
0.071257683,0.02160264
0.189202893,0.006294827
0.257519845,0.105533009
0.300204481,0.080026652
0.047997059,0.035025903
0.019001844,0.020889974
0.115043603,0.010881144
0.04618253,0.002970629
0.057997199,0.001685611
0.397704302,0.004478993
0.091056883,0.027178796
0.047916172,0.03381841
0.061562141,0.008737489
0.097774706,0.002702336
0.206115293,0.002104401
0.225005893,0.011243451
0.137558355,0.009052485
0.202667659,0.006295617
0.034239667,0.001703828
0.084049694,0.071066032
0.010077891,0.005774985
0.32757313,0.002087521
0.105014707,0.006500516
0.254512327,0.013346347
0.24221279,0.075071348
0.03490667,0.014540881
0.124668607,0.008310179
0.019256882,0.002751016
0.020937066,0.027812595
0.005032994,0.008005153
0.04760097,0.005938416
0.042239123,0.00385766
0.037831552,0.011157224
0.117396692,0.068644049
0.062271607,0.038830328
0.079927162,0.039390503
0.108299718,0.00155642
0.023113838,0.023852551
0.323918499,0.001962931
0.05234398,0.005886002
0.236331894,0.01286547
0.070616955,0.00389096
0.100026921,0.000939715
0.024813086,0.000722879
0.190829443,0.000488013
0.027675676,0.01690166
0.382836857,0.002445589
0.120561271,0.005208928
0.055933842,0.070737307
0.015995225,0.006437321
0.084946814,0.007992993
0.301290669,0.016121245
0.026781946,0.002431096
0.049295213,0.042823606
0.017125931,0.029387703
0.759402872,0.003873463
0.03825799,0.00067927
0.058369346,0.006339489
0.107233999,0.028883036
0.018485746,0.028292999
0.248510783,0.191197301
0.041990395,0.002335258
0.103467293,0.03610269
0.016098783,0.121823244
0.076427577,0.003445833
0.080669584,0.005972488
0.030739055,0.011885924
0.077409267,0.011053099
0.036821713,0.009569711
0.008916192,0.012877919
0.221808056,0.001965228
0.036917889,0.081601675
0.187342832,0.007884942
0.163857871,0.06808581
0.004263016,0.007635584
0.215199195,0.018812051
0.148305586,0.086899016
0.251760554,0.003102638
0.082247563,0.01688598
0.171378043,0.001896565
0.036094128,0.03006197
0.111097266,0.00375538
0.009787284,0.003687502
0.053260698,0.024595982
0.372032954,0.000763998
0.301623977,0.006103337
0.006963815,0.010706613
0.006054593,0.044047773
0.314166213,0.011655384
0.014088522,0.007028155
0.051579061,0.099393013
0.020113712,0.005523296
0.032657196,0.010077971
0.134626576,0.003634078
0.058703512,0.013961173
0.001335165,0.008529195
0.115037801,0.001585065
0.116555261,0.001165825
0.026901112,0.057261162
0.042900217,0.001387162
0.161478629,0.008965782
0.059593213,0.052999175
0.047835038,0.015256529
0.018362374,0.021767374
0.182209522,0.009606751
0.163351871,0.006056653
0.012086589,0.006414797
0.288878407,0.003983282
0.204291118,0.033700817
0.063485445,0.027431503
0.067731328,0.05940818
0.008273248,0.001588314
0.007989721,0.051566069
0.126918102,0.016683533
0.028392481,0.028984611
0.020721228,0.001584881
0.157083653,0.016167168
0.100802338,0.085480513
0.691952223,0.012239426
0.016754419,0.002236966
0.040747167,0.000675498
0.02485826,0.135093312
0.028495135,0.005036654
0.022251567,0.01185959
0.023162831,0.004790536
0.277081507,0.003207164
0.145371457,0.01807657
0.134232181,0.022826501
0.136674218,0.001447411
0.055680328,0.007532788
0.371723025,0.002539862
0.115462545,0.018637548
0.004899949,0.013551238
0.29062828,0.187047813
0.040604868,0.019942884
0.100249298,0.00256914
0.065421806,0.011218566
0.148256958,0.028588756
0.681589641,0.195671413
0.0200419,0.000476336
0.014315777,0.008025637
0.118623401,0.003342472
0.044354287,0.004689408
0.126821678,0.00030444
0.255610752,0.01687288
0.01367114,0.005454885
0.123621562,0.067517247
0.251666387,0.002861182
0.303647999,0.001734939
0.224530968,0.012244069
0.133721222,0.097816217
0.118580442,0.000568505
0.296110245,0.008188408
0.146603166,0.003401869
0.115853005,0.034353729
0.067595248,0.009727496
0.039237881,0.009300441
0.221768769,0.090030534
0.056389696,0.00242079
0.020076306,0.053798411
0.105706707,0.020679797
0.017380155,0.006674148
0.395391343,0.010403958
0.176225543,0.022361993
0.083151692,0.176570972
0.184536902,0.071166961
0.181054259,0.242963549
0.027892892,0.056640109
0.202436075,0.004109375
0.051937474,0.002350524
0.386834565,0.001010244
0.193493665,0.002552326
0.318134752,0.018618261
0.196786508,0.001264437
0.178862408,0.021463285
0.188359705,0.007611678
0.028506708,0.002555747
0.084491896,0.066061523
0.315370932,0.010051724
0.051203468,0.005815075
0.505584402,0.006086885
0.068154622,0.003984975
0.080913161,0.017018557
0.024146894,0.017452642
0.091489376,0.001485667
0.057224051,0.008606915
0.013828842,0.013271437
0.022466106,0.02061381
0.04215934,0.097355631
0.058156758,0.077486383
0.150768766,0.023273458
0.325792749,0.012294641
0.016728163,0.0031876
0.07771244,0.003112439
0.086571942,0.06923415
0.05903817,0.036963504
0.0718964,0.01519237
0.238740111,0.006738487
0.157080337,0.003302406
0.248112501,0.04719022
0.077559364,0.003623088
0.009475249,0.009350808
0.106976088,0.2183207
0.196914691,0.022707564
0.046852199,0.026243035
0.11423782,0.142184378
0.054617135,0.084280772
0.305831851,0.008049654
0.014058547,0.029415811
0.011290468,0.000287883
0.109984848,0.000997626
0.290812947,0.004425246
0.23567227,0.000602647
0.035694199,0.000206923
0.090746112,0.006387236
0.085014495,0.049906211
0.076902807,0.006198104
0.122612941,0.004051238
0.032926352,0.000355078
0.381482664,0.000183812
0.266183525,0.080005621
0.035486745,0.081059788
0.121007014,0.009891464
0.301572698,0.096815803
0.028027624,0.002205912
0.235220166,0.005566695
0.251598469,0.00474739
0.155291382,0.008765731
0.08722488,0.002477925
0.07800433,0.003406388
0.448197448,0.014679103
0.024785621,0.006417108
0.37666687,0.008591644
0.109379275,0.001907538
0.365434101,0.017289209
0.224760541,0.017479751
0.247322156,0.024471695
0.183086739,0.00163416
0.048555957,0.010220084
0.054581749,0.002015779
0.141183891,0.012464303
0.070729183,0.003395235
0.085842807,0.003773406
0.251973203,0.120310974
0.301192246,0.017188861
0.085045239,0.001918265
0.169998452,0.04596137
0.297632656,0.006583468
0.130846948,0.032924248
0.199839424,0.02162522
0.03557407,0.047424396
0.046855858,0.028394739
0.151183563,0.14711539
0.1174741,0.013100796
0.05004943,0.021452046
0.339349363,0.012550633
0.003287531,0.010946013
0.320171956,0.015983255
0.072282859,0.027154133
0.437129291,0.022514354
0.010366322,0.007791366
0.040457132,0.002821711
0.115625903,0.019974566
0.100308924,0.005455928
0.507516714,0.075253767
0.004540352,0.00289539
0.148070623,0.068769049
0.047652593,0.001514439
0.518881076,0.015249845
0.348242141,0.089815046
0.004368563,0.001692777
0.496763893,0.038254255
0.162669957,0.020340723
0.369854079,0.055216938
0.248251218,0.003164839
0.242545967,0.035233683
0.104552598,0.012232349
0.381944571,0.001111597
0.033658177,0.010152064
0.015043439,0.001359135
0.068543436,0.059284822
0.016625351,0.00174479
0.352519136,0.008921453
0.029960045,0.061736765
0.00427399,0.007664439
0.063932642,0.007659312
0.064938708,0.062508514
0.330814521,0.046923309
0.057493996,0.064920362
0.094973707,0.012973097
0.172488587,0.002568032
0.083806491,0.008236263
0.165940803,0.023107881
0.151872384,0.019447788
0.044794841,0.005003901
0.074949723,0.000199165
0.077341929,0.023377074
0.072126332,0.011949732
0.089465308,0.002978414
0.494117485,0.023620165
0.007885669,0.02066969
0.123115406,0.009700194
0.18413551,0.008493117
0.067254358,0.038392859
0.01448751,0.000310427
0.103200368,0.001490061
0.368862963,0.025525657
0.194401136,0.00760299
0.159807268,0.039621444
0.058961652,0.019318651
0.072663284,0.033757124
0.031059202,0.025091906
0.027038408,0.011004652
0.089425314,0.004370242
0.026902585,0.007757505
0.128677327,0.016321407
0.005123743,0.013978895
0.072153145,0.014707639
0.083273557,0.000872234
0.074851598,0.016922115
0.440646509,0.000396587
0.036438784,0.001298016
0.059412596,0.018811342
0.13598964,0.021642817
0.153899052,0.013177624
0.06436187,0.00759171
0.100797563,0.046948856
0.488002351,0.059705922
0.027924663,0.000395926
0.281731749,0.04952734
0.188117431,0.021132486
0.049052535,0.027593112
0.162131989,0.059184737
0.066121959,0.000294161
0.151866978,0.002774987
0.060925274,0.001187057
0.086563772,0.001927724
0.075189361,0.055966073
0.007799408,0.01144729
0.025760664,0.000298011
0.16538315,0.003128853
0.184151988,0.160718321
0.011573013,0.008487535
0.015391329,0.012890806
0.006193398,0.007917692
0.05963836,0.003477241
0.399316802,0.028075547
0.081704881,0.005281353
0.375486418,0.005044954
0.020723308,0.050558002
0.090326178,0.007056581
0.28018887,0.012287956
0.009327756,0.012600806
0.149023324,0.009041422
0.350044026,0.007027697
0.1129208,0.012442321
0.053967921,0.006091891
0.22738635,0.000520869
0.049142727,0.000869564
0.114132305,0.010530252
0.103361089,0.234236586
0.110721914,0.000484262
0.035153062,0.018058272
0.271401729,0.002611675
0.051784333,0.004870531
0.18290976,0.000464374
0.066624038,0.019472515
0.316629079,0.061164079
0.050955615,0.027178588
0.096161018,0.000157143
0.078999615,0.003754865
0.081252211,0.014877649
0.498800509,0.002861856
0.410914813,0.185473108
0.02804845,0.001524497
0.347161778,0.008167625
0.139926406,0.007248907
0.140937242,0.020198308
0.047181803,0.011467356
0.278827341,0.061140627
0.062092889,0.001804419
0.255900764,0.054041858
0.129462939,0.021460069
0.00922029,0.075228732
0.385486808,0.002209753
0.130172974,0.000608944
0.131440464,0.006656465
0.010730566,0.012436907
0.186840448,0.001555064
0.135476962,0.002138121
0.344943028,0.008075485
0.25271344,0.007620713
0.214378097,0.016650387
0.25645024,0.008042675
0.104309317,0.042764341
0.019402809,0.008502587
0.155798984,0.036299345
0.015412723,0.000638006
0.046060764,0.028589735
0.308613984,0.020324937
0.143541654,0.004282716
0.157623372,0.041327882
0.009426766,0.012883255
0.38975228,0.002841367
0.03171904,0.005380054
0.090512804,0.002738685
0.480709681,0.001801931
0.031891744,0.008500759
0.069254565,0.011759453
0.125434619,0.08051518
0.133033883,0.001002926
0.168100179,0.084947134
0.061909894,0.001370481
0.126269349,0.002786772
0.02701248,0.045625406
0.188275876,0.010831716
0.062696468,0.001721432
0.032617506,0.019023041
0.126063806,0.004086559
0.033070417,0.006100384
0.102469531,0.036384695
0.204342095,0.160632979
0.061725168,0.085782155
0.066599039,0.003417032
0.30909614,0.000769754
0.271024457,0.170081889
0.033452196,0.002484513
0.075677124,0.001980385
0.025521463,0.01297302
0.010301486,0.000224208
0.649681502,0.054051113
0.14138131,0.013620993
0.054378361,0.069318045
0.47213896,0.038199236
0.430522256,0.009621454
0.075110099,0.00950707
0.165368303,0.094512069
0.020801879,0.016093508
0.218103017,0.001970144
0.088690417,0.119797084
0.055671299,0.013927931
0.182897236,0.032670483
0.016757107,0.0557983
0.098213359,0.003546973
0.232873667,0.001946369
0.05425661,0.175651547
0.035570862,0.00045512
0.119648596,0.015150813
0.048294806,0.078767824
0.412855717,0.013349316
0.244627974,0.000351087
0.598551394,0.010926182
0.024520806,0.007829064
0.035860117,0.001902457
0.035265132,0.020564944
0.15924525,0.036912757
0.204244139,0.006914441
0.101920644,0.04174214
0.115339369,0.001504812
0.134387168,0.027928157
0.111372413,0.003097598
0.167189545,0.004481082
0.027888322,0.002019826
0.177033057,0.068266303
0.100181578,0.011179171
0.057275274,0.013735336
0.113976556,0.019351803
0.144697055,0.002936204
0.142320931,0.001392312
0.092426963,0.001946338
0.01935895,0.00045609
0.148237089,0.029049268
0.011881254,0.006031057
0.07400575,0.000455601
0.055512415,0.009096733
0.099469359,0.015271632
0.077276881,0.00192329
0.098070361,0.001804911
0.062506664,0.005001748
0.021094066,0.000239854
0.058315237,0.004495023
0.272095674,0.004962516
0.305815719,0.002926725
0.01386991,0.001443286
0.345281421,0.013122868
0.304714014,0.00356577
0.196179849,0.012311324
0.231523532,0.005470262
0.27224686,0.003446508
0.177622271,0.001882399
0.165290428,0.012435177
0.041917072,0.000687473
0.533531521,0.005102939
0.028299381,0.009442938
0.011755258,0.029291031
0.088520854,0.004520588
0.317861747,0.024616124
0.066052786,0.020067702
0.03373491,0.003875691
0.093852532,0.005466687
0.152516599,0.00728273
0.039981223,0.210028505
0.331852639,0.154335876
0.043538843,0.007766353
0.03242834,0.000596451
0.047621488,0.011626577
0.0707864,0.004697367
0.094067431,0.007252941
0.017354397,0.000370977
0.15759734,0.122085731
0.083959926,0.010435691
0.032402846,0.001852665
0.177943607,0.047460548
0.096876127,0.000725249
0.183853311,0.001158892
0.061385687,0.001406537
0.153416893,0.015539888
0.089222957,0.004316332
0.041765883,0.0024361
0.078343466,0.004410888
0.161530337,0.063614861
0.040579381,0.025716138
0.023145738,0.00235191
0.050520777,0.007301324
0.173568134,0.000986954
0.079211407,0.002806951
0.130781954,0.051029183
0.243411403,0.000345829
0.144445307,0.001206921
0.165906933,0.011544104
0.031773786,0.032597554
0.225482138,0.005154054
0.187592826,0.011340073
0.08677538,0.008002357
0.136458138,0.083297915
0.166337097,0.08580746
0.075272965,0.006390767
0.025289679,0.001249202
0.372645094,0.000769629
0.047886664,0.003782609
0.00483164,0.005178062
0.291911123,0.005456436
0.03236337,0.016344335
0.136807616,0.001724916
0.077815123,0.005980396
0.063100183,0.015393077
0.109442383,0.006007195
0.061503638,0.030113162
0.03892218,0.003256121
0.02658978,0.000869138
0.069704349,0.007110822
0.06588331,0.013126248
0.01208513,0.023988537
0.088985196,0.020134969
0.155462903,0.001942233
0.229196788,0.025180826
0.089752909,0.000667903
0.103547771,0.071197046
0.064775017,0.006774353
0.398231724,0.029950379
0.249287255,0.002600927
0.139713285,0.092641749
0.005805806,0.001523329
0.144618495,0.013839029
0.289469561,0.005351205
0.181139834,0.003436654
0.079658298,0.052259167
0.084061447,0.164825368
0.126440097,0.019953718
0.100587556,0.09703857
0.081468589,0.063004108
0.068681457,0.04653662
0.118825127,0.041231397
0.05417684,0.001901122
0.013830691,0.004922468
0.353673476,0.008106176
0.162274117,0.028633629
0.604289286,0.000857713
0.071022425,0.000407458
0.034041218,0.015898154
0.072802122,0.002978361
0.013777383,0.002935236
0.134667763,0.125044224
0.02788989,0.041181874
0.051124357,0.108745596
0.250184399,0.00203914
0.099022421,0.007202441
0.016297488,0.004245898
0.312938008,0.019443506
0.051280631,0.198265084
0.217173777,0.015468694
0.236753601,0.007601544
0.087364588,0.140511063
0.11572726,0.00518423
0.189697998,0.00051384
0.104637758,0.1047133
0.136924475,0.000594497
0.074562818,0.025738745
0.046298158,0.009531446
0.076011641,0.038408867
0.168782162,0.009369718
0.428422363,0.004201914
0.230451902,0.008274529
0.531318994,0.005319495
0.062469716,0.001821307
0.284139951,0.001822211
0.095737705,0.037019927
0.094830256,0.002092144
0.037994077,0.042904225
0.209978289,0.011257882
0.053795033,0.038069034
0.004692742,0.011003065
0.021553319,0.011782441
0.031055589,0.019969628
0.205626075,0.260528484
0.115927358,0.026775145
0.057191664,0.001359813
0.065625592,0.008680655
0.085355778,0.00092229
0.028400707,0.001932621
0.008963271,0.006674466
0.057474056,0.002374237
0.024766949,0.005927045
0.060777852,0.000555451
0.111778598,0.051678347
0.019398993,0.002502805
0.06879156,0.055664842
0.007399579,0.004582025
0.139377185,0.005342952
0.004254836,0.012451412
0.043890504,0.00661697
0.196067011,0.01361136
0.154263201,0.0561242
0.22728579,0.010243588
0.086030838,0.008986904
0.048180651,0.03154171
0.171486817,0.009927084
0.035370992,0.029207287
0.036250705,0.032692835
0.076451667,0.032550834
0.031669609,0.00088661
0.092312578,0.001649196
0.025328983,0.00233678
0.087963611,0.013809265
0.244231114,0.037556044
0.01072067,0.000430007
0.002005383,0.007398171
0.225041378,0.001792209
0.194871989,0.021672898
0.152130832,0.023951265
0.011717871,0.034522777
0.024120939,0.00044054
0.029553535,0.004257857
0.246716832,0.007861037
0.133561611,0.002399705
0.098229498,0.043787477
0.025462653,0.005768538
0.173167993,0.001681089
0.112793236,0.033847795
0.029572162,0.006395773
0.025695646,0.000718028
0.170833959,0.000935166
0.402090398,0.000215483
0.185140638,0.010279886
0.261692464,0.001198063
0.026914379,0.011003642
0.109542394,0.013548605
0.176792937,0.001799619
0.172218595,0.000683755
0.070142098,0.011554456
0.108189799,0.152232648
0.214265267,0.000685292
0.020642213,0.005856963
0.046801871,0.026020968
0.09909947,0.000432374
0.024070805,0.005253559
0.095862462,0.010660374
0.057742293,0.001720782
0.095813303,0.057692134
0.418281961,0.124396937
0.136663969,0.012471517
0.017911378,0.005211834
0.374231589,0.00960428
0.125936611,0.003021634
0.32107443,0.022911192
0.142188704,0.136940763
0.063616742,0.177417968
0.201143486,0.010354152
0.208217585,0.000517816
0.307875045,0.006279945
0.058063731,0.05653169
0.060509286,0.001504889
0.302718313,0.001055709
0.201548806,0.029186862
0.269412576,0.057144218
0.164724992,0.006420125
0.192375959,0.008597677
0.038247934,0.141117906
0.114499055,0.006719863
0.523107868,0.031758529
0.331847574,0.004512462
0.023901885,0.025632304
0.152671613,0.017441052
0.256922765,0.001217288
0.048856019,0.015953795
0.138201209,0.028406966
0.626095852,0.002138571
0.374771459,0.16259403
0.030686368,0.017398837
0.216718202,0.087987284
0.190680108,0.013005956
0.145113852,0.003896705
0.034714729,0.029544888
0.070275832,0.005192511
0.046901212,0.020440278
0.245533482,0.18611417
0.311923153,0.026047903
0.047099049,0.000228972
0.032488812,0.091549638
0.057238303,0.071179001
0.039617842,0.001476028
0.095131797,0.052842417
0.143520621,0.051344146
0.13678002,0.004414821
0.008185046,0.000669402
0.082833739,0.002527029
0.029759216,0.002393171
0.008882726,0.026049373
0.039219841,0.002525908
0.013414185,0.001621729
0.144479542,0.012078473
0.075619808,0.077945369
0.045103593,0.00312692
0.023188525,0.000420344
0.011375007,0.003880549
0.045325678,0.053144701
0.277267031,0.112852104
0.56142491,0.003692654
0.073795624,0.00700148
0.068632985,0.019410801
0.220835451,0.039766837
0.130441889,0.004623663
0.262729236,0.013080284
0.097068253,0.000171909
0.021227875,0.057260339
0.023844987,0.005494818
0.012897996,0.01083366
0.078029845,0.110233203
0.047911601,0.000365354
0.059326721,0.000564297
0.136002013,0.003874287
0.094174222,0.018842773
0.110500921,0.027591685
0.079999563,0.008095581
0.549160833,0.002063755
0.07620319,0.077808915
0.164839192,0.004514927
0.020747014,0.003291057
0.204409184,0.000706225
0.027675749,0.017378019
0.02912791,0.004664601
0.130726839,0.001579069
0.243870489,0.009907643
0.140799945,0.001849571
0.068580937,0.016012856
0.0287423,0.002969502
0.046135738,0.029762615
0.109573713,0.023581947
0.016271509,0.120589604
0.028890945,0.005113319
0.103125521,0.055094837
0.089650935,0.012296087
0.077385405,0.002483038
0.262688599,0.008049209
0.134570355,0.009434752
0.195312012,0.007453982
0.036391155,0.00636793
0.038366874,0.007181523
0.153491121,0.001699704
0.078805368,0.001166769
0.06785456,0.000689071
0.129820531,0.026160335
0.213399525,0.011059001
0.009198583,0.006700706
0.080421637,0.0068504
0.04072561,0.020092734
0.123496763,0.053768868
0.052965234,0.010188716
0.066457512,0.001360465
0.05753687,0.003945857
0.162983608,0.00435713
0.034493556,0.044457187
0.121267497,0.032339456
0.048846413,0.032049775
0.133218248,0.016965895
0.019653812,0.035999953
0.003283524,0.009858768
0.098900323,0.025023053
0.014843542,0.006780207
0.131902299,0.00964374
0.120493565,0.026074308
0.244934258,0.019558836
0.043156299,0.005172019
0.325237694,0.009600087
0.112802495,0.011658542
0.076758723,0.002541109
0.020609218,0.040029329
0.01913228,0.015841637
0.052714175,0.029401517
0.361405847,0.072263611
0.319903023,0.055645547
0.245985397,0.001802932
0.303143042,0.028252075
0.11344838,0.007919434
0.32359746,0.002724612
0.038499667,0.001469248
0.132170338,0.00554591
0.095254389,0.000983591
0.027525549,0.005829094
0.286989522,0.014387223
0.03946966,0.015989003
0.069994578,0.003041853
0.051531286,0.00686361
0.06611985,0.049610454
0.366888903,0.01283754
0.09303972,0.001261015
0.07116862,0.020778905
0.134858346,0.023643902
0.103228237,0.003288319
0.163353708,0.003421331
0.225895138,0.015128556
0.027354126,0.235063373
0.153015622,0.005039017
0.078698936,0.027108943
0.104909521,0.18159048
0.007793296,0.008625289
0.384722626,0.042889287
0.03080437,0.003137127
0.102278272,0.132923757
0.043822086,0.081617607
0.056536241,0.02797389
0.055049823,0.026093953
0.067334883,0.02998044
0.360785359,0.008448696
0.237245798,0.012813589
0.088077281,0.000585843
0.164325187,0.007091974
0.181718656,0.032630777
0.255403325,0.000874591
0.183554344,0.006555585
0.094604785,0.004131463
0.214102431,0.00157763
0.065401135,0.003257446
0.098306817,0.005052547
0.011097508,0.003529118
0.338829075,0.019045545
0.159514186,0.02359941
0.122916907,0.011627362
0.148938834,0.008473888
0.029273818,0.006276947
0.20265513,0.052476207
0.080961992,0.036899531
0.115615981,0.017462118
0.208404163,0.0004369
0.049166383,0.069941727
0.058892805,0.029947392
0.086483548,0.018640966
0.167207488,0.009313892
0.058554478,0.000943038
0.175486662,0.028526134
0.181807749,0.042059601
0.065876167,0.009030077
0.226353683,0.007081586
0.318943505,0.00922588
0.088906008,0.037003122
0.122515377,0.074284042
0.121218184,0.018386996
0.033760188,0.000926069
0.264618006,0.009579794
0.080055216,0.004487172
0.145738168,0.005577394
0.027527739,0.054824619
0.388966351,0.014679981
0.088507801,0.006300057
0.053141365,0.003540403
0.096144498,0.000309753
0.003073521,0.001901292
0.437303386,0.008623767
0.28941217,0.000617057
0.298569025,0.000520371
0.165859533,0.07950053
0.014860321,0.002772582
0.05666997,0.017821268
0.114733246,0.151378584
0.597415162,0.00871536
0.06967882,0.03163177
0.051125432,0.039912026
0.150164655,0.090224046
0.003951321,0.090498932
0.14614283,0.044373644
0.243713342,0.012009916
0.43173625,0.017734141
0.008261857,0.032375648
0.05902403,0.009590247
0.033983653,0.001844759
0.037926771,0.031650364
0.08189446,0.074948774
0.15738157,0.002572874
0.092980795,0.025435141
0.114073987,0.043774649
0.427571424,0.042579478
0.10277271,0.010759682
0.072721663,0.005477439
0.008773472,0.215318984
0.043929599,0.000102443
0.010375272,0.005576964
0.055039056,0.026477502
0.060628259,0.025726777
0.309695501,0.118749892
0.249824273,0.002690565
0.028956728,0.011803113
0.249059983,0.076990382
0.219971,0.004948415
0.085446496,0.001662581
0.136398808,0.037007073
0.035787026,0.025582579
0.271962032,0.006844634
0.018168765,0.020444242
0.282008378,0.00011664
0.057777611,0.042724833
0.165846956,0.006270956
0.09753039,0.110831689
0.094071867,0.004746059
0.180708598,0.000702512
0.062714294,0.063045042
0.419017551,0.091725228
0.04180977,0.001541463
0.018380112,0.0142449
0.093823708,0.033473305
0.078630062,0.046909411
0.136008931,0.016949625
0.113916698,0.004264067
0.077181452,0.070829377
0.114308753,0.013069106
0.159866866,0.000960896
0.115414188,0.002191575
0.031027332,0.004171784
0.060504371,0.001324892
0.07252973,0.059043253
0.071543965,0.008724898
0.068318313,0.000974411
0.15598746,0.002304934
0.147622818,0.001671432
0.010831611,0.004908624
0.062190057,0.008219287
0.18869603,0.001127261
0.481985759,0.021060494
0.080040903,0.026430566
0.211041262,0.064292794
0.160276427,0.088222647
0.044409156,0.015818875
0.149450294,0.00231759
0.243309668,0.004535583
0.100225084,0.009675284
0.017059157,0.001084926
0.077022567,0.000242103
0.073435115,0.095755253
0.052066566,0.050294761
0.012571337,0.004482835
0.160194851,0.087577479
0.047186725,0.00699748
0.326398344,0.050629421
0.079698704,0.020039649
0.031040775,0.01730089
0.191887936,0.000580351
0.28943433,0.001298448
0.017596834,0.013971918
0.004985976,0.000510594
0.145279087,0.043792324
0.160411341,0.004364356
0.290588135,0.001959411
0.134954224,0.0035394
0.478363297,0.002608565
0.02638012,0.028119355
0.229615671,0.139202945
0.008942671,0.014170874
0.113194748,0.006394692
0.041127575,0.020366357
0.202242312,0.027772376
0.122090304,0.025954183
0.181091834,0.001718205
0.165871384,0.095330556
0.089937815,0.001252188
0.143926919,0.012822676
0.173522172,0.003686984
0.030263576,0.042567321
0.066287809,0.022915708
0.105189834,0.001529241
0.057541757,0.110895161
0.096921658,0.008557477
0.110312396,0.005963162
0.219952407,0.007320839
0.308517487,0.00398491
0.146216324,0.009695183
0.107471092,0.004115182
0.083170358,0.00209496
0.148311727,0.015639196
0.12037608,0.00179178
0.029346753,0.008519209
0.029321685,0.009482835
0.159551903,0.010926266
0.024730767,0.005323491
0.060269011,0.002128289
0.116334148,0.010774863
0.01543169,0.008858703
0.077232598,0.025447718
0.072060709,0.003960027
0.366382643,0.003176595
0.10798027,0.00137596
0.029662099,0.010485835
0.116943086,0.03444891
0.004140645,0.016642905
0.065316997,0.168043532
0.095794389,0.00516927
0.084552952,0.059809623
0.128812395,0.004807406
0.15589223,0.094680718
0.134724338,0.001472734
0.033166315,0.116003102
0.081638986,0.08629163
0.10615719,0.004441377
0.01332339,0.003838067
0.255575488,0.000934285
0.043234321,0.053777006
0.044908522,0.001368068
0.042842666,0.027014679
0.011955995,0.016807705
0.099239283,0.002672805
0.365049372,0.041615027
0.196284651,0.07913879
0.037441579,0.076663278
0.131831523,0.016508353
0.013025676,0.037369988
0.177175418,0.007679682
0.143535058,0.014524181
0.022228169,0.004664651
0.017838358,0.003550845
0.083935521,0.09883565
0.103589599,0.018146133
0.21895694,0.01484422
0.2820941,0.006274437
0.166583382,0.00386204
0.017222098,0.058334317
0.13903672,0.001342218
0.021614488,0.002655381
0.240525409,0.003039805
0.227002952,0.026504117
0.083283155,0.001537192
0.544882728,0.003200189
0.104931279,0.00064167
0.054583975,0.045083154
0.112398925,0.007572333
0.305053138,0.026034155
0.123616285,0.001424893
0.014115991,0.009146957
0.136850097,0.077428326
0.06015744,0.01053003
0.062223795,0.002391148
0.261469201,0.00681126
0.088174195,0.012615541
0.013013529,0.051728376
0.135278536,0.007441884
0.1128377,0.010528707
0.32305765,0.004502583
0.046463802,0.184109404
0.145050205,0.002104774
0.207432736,0.024530537
0.149275824,0.03728862
0.243948091,0.000731363
0.335870347,0.00407579
0.005960405,0.02311947
0.087999677,0.117773541
0.196410693,0.00149863
0.348320385,0.000496176
0.071099888,0.012828108
0.070360869,0.024343669
0.213016448,0.023053778
0.260369837,0.004140774
0.120221608,0.006823086
0.332627802,0.038148518
